relaysettingid,nameenu,actualvalue
282CDF8A-9DF6-4965-A9BE-88C8C9AD90A5,Iprim_1,100.0
9ACF4B0C-4894-42CD-BBF5-DB05CD1E12BC,Isec_1,5.0
45A18E6F-BCC2-432B-B67A-2E6C8C7B2A0F,Iprim_3,1000.0
06CC90A3-3489-461E-BA65-5FD897DF2585,Isec_1,5.0
227D8B49-D057-47FB-B504-75E851AFC5D8,Isec_1,5.0
C47903D4-FB96-4E2B-824E-51950B6DCE79,Iprim_3,2000.0
514BAFF7-DA48-413C-B575-7794A80E5998,Isec_3,5.0
B7AB0CE4-454C-444D-8144-A5CBEBD69232,Ratio I_1,320.0
D326DECF-79BB-4122-82A6-9CD82B72630A,Ratio I_1,80.0
06D47CF1-1E70-460C-9557-DA5D2735E182,Ratio I_1,320.0
CAE7EEBF-E0CA-425A-AD86-498A09B12629,Isec_1,5.0
B7AB0CE4-454C-444D-8144-A5CBEBD69232,Isec_2,5.0
BF5A6B01-1CBC-4A7A-BC61-8C6F65366B9C,Ratio I_1,80.0
62784535-8045-4D9C-8227-D5C9E18C2F52,Iprim_1,800.0
D326DECF-79BB-4122-82A6-9CD82B72630A,Isec_1,5.0
59445946-A528-4AB7-A2D7-E1C09C1EC416,Isec_1,5.0
66AB825B-24FC-40D6-A75F-5BE5DDFB1C54,Iprim_1,400.0
509CB875-762F-4CE1-8B08-856D7AA79652,Ratio I_1,160.0
CE5E8EEE-F1B5-4487-8BBB-195F1E2FAF3C,Ratio I_1,2.0
125FCAEB-A5C4-48F3-B09C-6B3C82BDA548,Ratio I_1,120.0
22FD1913-D25E-4284-8D19-CF78BF301E51,Ratio I_1,2.0
7702ABE5-3C95-45C6-B5C9-B7B4BE6D3212,Iprim_1,800.0
FEDE0FF9-35B9-478F-BDD8-9BC5786A45EB,Ratio I_1,2.0
0BD4C324-A4F5-4B5F-9744-E3C724CFC8CF,Iprim_1,400.0
8ABBCC3A-C997-4514-B287-8AE2C57EB149,Ratio I_1,80.0
8047B7F0-BE13-4FB3-B328-A3AE20EFF9B5,Isec_1,5.0
0C2D06E0-7847-4237-B3CB-B8D54B13F777,Isec_1,5.0
C89EC5A4-90B7-47D4-90C3-1A19005C96AB,Iprim_1,400.0
3541E775-D7D5-4E47-B58A-75B93A0B38EE,Ratio I_1,80.0
3541E775-D7D5-4E47-B58A-75B93A0B38EE,Iprim_1,400.0
C1046FFA-6AFD-4051-97C9-B3FE0D4BA884,Isec_1,5.0
76B66E99-A18D-40B7-BE36-550FFA73BFCE,Iprim_1,400.0
3541E775-D7D5-4E47-B58A-75B93A0B38EE,Isec_1,5.0
14C5B3FB-DFAD-4D9A-89BE-8318EAB13918,Ratio I_1,120.0
7662B29E-63EA-460A-AC53-AC474B75A35C,Ratio I_1,80.0
E8935A68-F779-499B-99DA-5F9518079650,Ratio I_1,80.0
14C5B3FB-DFAD-4D9A-89BE-8318EAB13918,Ratio I_4,400.0
62DEBA3A-F61E-4C1B-A70D-1DFC3F32E2B4,Ratio I_1,80.0
0D679690-2A42-4CB3-9B39-C0400FCF0489,Iprim_1,400.0
1DD89F92-240D-4D17-B8F6-F8A35686504E,Iprim_2,400.0
63778A5E-F54B-4C40-B100-F7B226387B16,Isec_1,5.0
62DEBA3A-F61E-4C1B-A70D-1DFC3F32E2B4,Iprim_1,400.0
B64AEF78-1418-4A63-BFD3-39A95AC62403,Iprim_1,400.0
48103AD5-3A75-42FB-883F-A106CB1057F7,Iprim_2,400.0
49007D89-F810-4FE9-A8D5-F2281D5FB7FA,Ratio I_1,60.0
B7DA19E3-C224-4D24-9E62-EFFFA7177FFB,Isec_1,5.0
C33FF40D-2292-46CA-B5E4-CBFD3C4718F5,Ratio I_3,344.83
3290EB9D-9B1A-427F-868B-36F4B3B3326A,Ratio I_1,80.0
97EAE8E4-533D-45B4-80BB-3A76C1C06A06,Isec_3,5.0
705F66CC-1A26-4E10-8B55-ED5E66A6A724,Iprim_1,400.0
32C542C9-E96E-47BA-8EAF-D779534C1B38,Iprim_1,400.0
3BAC971E-6E58-4B24-BE0A-18FCD6DCE850,Isec_1,5.0
87E55E0D-4F40-4C62-852B-E47E0CE1B819,Ratio I_3,865.05
34DC4BC4-C9B2-43D6-958F-D568B09C808A,Isec_1,5.0
64F1C77A-E592-45AF-8792-95FEFF663E18,Iprim_1,600.0
9BE6886B-DFE0-49DA-AD2D-9F36BD0D07C0,Ratio I_1,20.0
6A4DDC14-4B4F-48AD-936B-399872FF9D19,Iprim_3,1600.0
BB82153A-8E2F-446F-A056-5AA7693CDDD0,Isec_1,5.0
6533BD99-F614-48BD-8C42-310BACCABB11,Iprim_1,600.0
5DE7DF5D-EEF3-4BE8-9128-B5E9B7317223,Ratio I_1,80.0
36576973-09FC-4C52-9B63-D7D34515F548,Ratio I_1,400.0
70BF0EFA-F56F-4542-AD1E-C6DAD879EFEE,Isec_2,5.0
5DE7DF5D-EEF3-4BE8-9128-B5E9B7317223,Isec_1,5.0
5DE7DF5D-EEF3-4BE8-9128-B5E9B7317223,Iprim_1,400.0
70BF0EFA-F56F-4542-AD1E-C6DAD879EFEE,Iprim_2,400.0
26DB29BA-E01B-43C9-85AC-1ED20E204DAB,Iprim_1,400.0
26DB29BA-E01B-43C9-85AC-1ED20E204DAB,Ratio I_1,80.0
F5DD9FCF-CDE2-4C3D-BF7D-9B8F478B80CE,Ratio I_1,80.0
B908851B-06D0-47E5-96B3-A72FBE3C508F,Ratio I_1,80.0
71CC8766-DC53-4E0D-A305-87A648E8FD2B,Isec_1,5.0
529B533E-5BC1-4D2F-B50A-12CD3269BF4E,Ratio I_1,80.0
01CE27A9-8DAD-4082-9A48-12D01B1C6867,Isec_1,5.0
09CDDE8B-EDA4-4CDC-B883-E32FCE82A436,Isec_1,5.0
5326600E-F9A7-4886-A7F8-9B2EA642A583,Iprim_1,400.0
09CDDE8B-EDA4-4CDC-B883-E32FCE82A436,Ratio I_1,80.0
7C49ACCF-8D8B-457B-A049-08070671AA39,Iprim_1,400.0
7C49ACCF-8D8B-457B-A049-08070671AA39,Isec_1,5.0
529B533E-5BC1-4D2F-B50A-12CD3269BF4E,Isec_1,5.0
B908851B-06D0-47E5-96B3-A72FBE3C508F,Isec_1,5.0
1AAFE906-4253-41BF-BC98-EF1DB35E4134,Iprim_1,400.0
33F0C81C-9EA8-42FA-A9F1-96EF07F850D2,Iprim_1,400.0
C273755A-2316-4829-882E-1F5FDB68DE8C,Iprim_1,400.0
71CC8766-DC53-4E0D-A305-87A648E8FD2B,Ratio I_1,80.0
5326600E-F9A7-4886-A7F8-9B2EA642A583,Isec_1,5.0
C273755A-2316-4829-882E-1F5FDB68DE8C,Isec_1,5.0
81CA8CFF-352D-4CC0-82BD-A03860CC3971,Isec_1,5.0
81CA8CFF-352D-4CC0-82BD-A03860CC3971,Isec_2,1.0
F4B13A49-0428-4115-BA2B-C7FFDC09BE9C,Isec_1,5.0
71CC8766-DC53-4E0D-A305-87A648E8FD2B,Iprim_1,400.0
1AAFE906-4253-41BF-BC98-EF1DB35E4134,Ratio I_1,80.0
01CE27A9-8DAD-4082-9A48-12D01B1C6867,Iprim_1,400.0
09CDDE8B-EDA4-4CDC-B883-E32FCE82A436,Iprim_1,400.0
F660E438-EA98-4C9E-AFDB-B598FB6B9C59,Ratio I_1,80.0
D78E6EBE-E688-4790-A340-B493C23DD3A6,Ratio I_1,80.0
EA105E1A-28AE-453C-A116-04A8616AB0B9,Iprim_1,400.0
C519FED4-3C8F-4BEB-BB18-5355FD331BFF,Ratio I_1,80.0
446CAEE6-796E-4CCC-B15E-FDFD6F4F4E49,Ratio I_1,120.0
9E50D362-F3C4-427B-8625-03553826B336,Ratio I_1,120.0
C1ED25B4-9DE3-420E-B4A2-F1B44594F125,Ratio I_1,80.0
CB90354E-8E34-49A6-8C1B-19847D0C3ACD,Iprim_1,800.0
B00F010E-E420-4F94-AC1F-D370B9FDC0D6,Iprim_1,400.0
25EF0537-6FA9-4962-9EF9-7591FF7BCA4C,Iprim_1,600.0
1F96D075-B1A7-4546-9026-67A2BFE2382D,Ratio I_1,120.0
CD704C56-570E-47F0-8EB1-1BA1FA5BE62A,Iprim_1,600.0
F8BC1C47-E2FD-487C-9CC3-A5E0B8EA4672,Iprim_1,600.0
C5A01FA0-5D3D-414F-8610-86133472FFA2,Ratio I_1,160.0
3212E1A7-5D98-4A5F-B254-FEDD4147C765,Ratio I_2,10.0
90A7C123-967B-4F9A-B5B9-186C8D310D79,Isec_1,5.0
E31CDCCA-AC75-44A2-9731-9660EAA9EE8F,Ratio I_2,80.0
AA87039D-F28A-45E0-90C9-9CA3558C7146,Iprim_1,300.0
B2F69851-F02F-470A-BDEB-74A218F19E20,Ratio I_1,80.0
2B8A2E8A-DFF6-4CC3-A02C-62E5C7A9201D,Ratio I_1,160.0
F56E7666-C88E-4189-8189-675DB5FF7CFD,Iprim_2,10.0
F56E7666-C88E-4189-8189-675DB5FF7CFD,Isec_2,1.0
48103AD5-3A75-42FB-883F-A106CB1057F7,Ratio I_2,80.0
AA87039D-F28A-45E0-90C9-9CA3558C7146,Ratio I_1,60.0
3290EB9D-9B1A-427F-868B-36F4B3B3326A,Isec_1,5.0
B2F69851-F02F-470A-BDEB-74A218F19E20,Isec_1,5.0
90A7C123-967B-4F9A-B5B9-186C8D310D79,Ratio I_1,80.0
C33FF40D-2292-46CA-B5E4-CBFD3C4718F5,Isec_3,2.9
A033CB79-8921-4E42-B812-14C7C712D432,Isec_2,1.0
ADF72E2D-5E56-452D-B7A1-87EFB5C1255C,Iprim_3,2000.0
F6D0457F-69CD-4710-B981-B873DDB15980,Iprim_1,600.0
F697F901-BEBC-4F4D-B3FC-4360F87807B3,Iprim_2,10.0
14C5B3FB-DFAD-4D9A-89BE-8318EAB13918,Isec_3,5.0
ADF72E2D-5E56-452D-B7A1-87EFB5C1255C,Ratio I_1,160.0
2078D1B6-90FA-4B8F-9A2F-2F26A7D8E099,Ratio I_1,80.0
7463B22E-0CD1-4050-A65A-DE19B4C1AB0A,Iprim_1,400.0
ADF72E2D-5E56-452D-B7A1-87EFB5C1255C,Ratio I_3,400.0
F532D42B-D3CC-4D20-B48B-3846F96B4738,Isec_1,5.0
994D76AF-1CC5-455B-B428-5E208D81732D,Isec_1,5.0
7463B22E-0CD1-4050-A65A-DE19B4C1AB0A,Isec_1,5.0
B9E279E7-397B-453D-9B36-B939D54261C4,Iprim_2,10.0
3568B664-4093-411C-818F-840911FEADA3,Ratio I_1,80.0
9CF9E867-A8AD-4D55-99BC-D9501B677831,Isec_3,2.89
A8344C02-70B1-4865-8323-2601525A5216,Iprim_1,600.0
7F2A3DB8-E46C-4B4A-B62F-C30C7628D00E,Iprim_1,800.0
EC473B84-FB8F-4541-B9F9-5866A3577256,Isec_1,5.0
E90C59F8-AD6B-4172-B8E0-28ECE1329A82,Iprim_1,400.0
A729C3EE-4AB0-4D3B-8434-63DC0F385919,Iprim_1,3000.0
1CA4A49C-B1B5-4CE8-BFB0-7FDD5CC707E2,Ratio I_4,1600.0
28652274-586F-4D41-AFEC-FAA605ACBDF1,Iprim_1,3000.0
61C6FEC5-9FD4-4488-9236-D483FADF2343,Iprim_1,100.0
4849C822-9352-4D89-94AB-B7096864E053,Ratio I_6,400.0
601BEF45-D6BD-4791-893A-679D8AB84669,Iprim_1,300.0
28652274-586F-4D41-AFEC-FAA605ACBDF1,Isec_1,5.0
A47CB6D3-133D-48ED-B00D-CC9E98CDFF5F,Iprim_1,2500.0
A64CFC52-A740-4923-99A4-5754BD6BCD6B,Isec_4,1.0
A268C95F-11E8-47CC-8AC3-EA97E4A764DB,Iprim_1,1200.0
7A627BCB-9DBC-4CBF-8487-042863E8C3E8,Iprim_1,3000.0
FA9837CE-E792-460D-8036-518D9BD8D8C0,Iprim_1,600.0
1CA4A49C-B1B5-4CE8-BFB0-7FDD5CC707E2,Iprim_5,1600.0
852C68C4-2750-417C-904F-65E8A760DA6C,Iprim_1,2500.0
60587B67-1632-44B5-8D14-6B6B2C52C657,Iprim_3,2500.0
1CA4A49C-B1B5-4CE8-BFB0-7FDD5CC707E2,Ratio I_3,400.0
1BB46CA3-5C14-4D03-82A8-37CB90F01329,Iprim_1,600.0
4849C822-9352-4D89-94AB-B7096864E053,Isec_3,5.0
DA2044F6-7DE2-4F6E-B7A5-096E04E3797B,Ratio I_1,1200.0
38907339-AB67-4FC7-B3BF-C2A17E76E384,Ratio I_1,320.0
A64CFC52-A740-4923-99A4-5754BD6BCD6B,Isec_3,1.0
1CA4A49C-B1B5-4CE8-BFB0-7FDD5CC707E2,Ratio I_5,1600.0
4849C822-9352-4D89-94AB-B7096864E053,Iprim_3,2000.0
6C0CA49A-DC81-48AA-92EC-5F9701D1B5D8,Ratio I_2,10.0
A48129E9-18D3-48C4-9676-756B6A92A010,Ratio I_1,600.0
A64CFC52-A740-4923-99A4-5754BD6BCD6B,Isec_2,1.0
60587B67-1632-44B5-8D14-6B6B2C52C657,Isec_1,5.0
DC78AC40-DC98-4E2C-A2B6-4E95C003B5CD,Ratio I_1,320.0
FA9837CE-E792-460D-8036-518D9BD8D8C0,Isec_1,5.0
1BB46CA3-5C14-4D03-82A8-37CB90F01329,Isec_1,5.0
4849C822-9352-4D89-94AB-B7096864E053,Iprim_6,2000.0
1CA4A49C-B1B5-4CE8-BFB0-7FDD5CC707E2,Isec_6,1.0
1CA4A49C-B1B5-4CE8-BFB0-7FDD5CC707E2,Iprim_4,1600.0
A64CFC52-A740-4923-99A4-5754BD6BCD6B,Iprim_4,1600.0
A268C95F-11E8-47CC-8AC3-EA97E4A764DB,Isec_1,1.0
9A8AB42E-8210-4F40-B9DE-D1FE8FA55BCB,Ratio I_1,120.0
DB858C9D-2074-41D5-A80B-A78F8CE9DE94,Iprim_1,300.0
2EFA8652-10C9-4446-886E-02DCB2E5E5AF,Iprim_1,200.0
45F3469B-92DA-480C-AF56-087AF8270523,Iprim_1,400.0
596CACD5-DDC1-44E6-AE1F-BCF6A662CF87,Ratio I_1,80.0
708DAF6F-EEAD-45F8-B4EA-25CA8C05379D,Isec_1,5.0
59445946-A528-4AB7-A2D7-E1C09C1EC416,Isec_3,5.0
DACB555A-7F38-405B-9B7D-65775DE139B2,Isec_3,5.0
71221A3E-BC70-4141-B616-57778C4A83D7,Isec_1,5.0
988E44D5-1265-4EBF-A5C0-8D81AA06086C,Ratio I_1,80.0
B7AB0CE4-454C-444D-8144-A5CBEBD69232,Ratio I_2,80.0
CAE7EEBF-E0CA-425A-AD86-498A09B12629,Ratio I_1,80.0
0BA3830D-7EAA-4D9A-89A4-8076110ADA71,Ratio I_1,80.0
E9A97F2E-DABD-4F78-8DAC-B23E3E225E7A,Isec_2,1.0
272255A7-0B08-4A32-A146-F81420A40AE1,Ratio I_1,80.0
45A18E6F-BCC2-432B-B67A-2E6C8C7B2A0F,Isec_3,2.89
88E95EB2-5A0E-44A7-879A-20CFC2EDD4CD,Ratio I_1,160.0
37B09142-2B81-4D21-A3EE-6180E6E68FC1,Iprim_1,1000.0
71221A3E-BC70-4141-B616-57778C4A83D7,Ratio I_1,80.0
88E95EB2-5A0E-44A7-879A-20CFC2EDD4CD,Isec_1,5.0
1CC92A41-6B9A-4DA8-B2FD-5F3DB095D927,Ratio I_1,80.0
446CAEE6-796E-4CCC-B15E-FDFD6F4F4E49,Iprim_1,600.0
9060BF88-2845-41C6-8768-9445DE1809D4,Iprim_1,600.0
6A907D62-D212-427B-8897-F52EDB65E513,Ratio I_1,80.0
79D14658-619B-46D6-A155-F487F695DA7A,Iprim_1,600.0
B051F9E6-526D-4F6A-943B-5A7DB361B770,Ratio I_1,120.0
90B6A204-6D68-4EC6-A77D-7F4323CC54CD,Iprim_1,600.0
25EF0537-6FA9-4962-9EF9-7591FF7BCA4C,Ratio I_1,120.0
EBE940B4-1A83-4F9B-B9BC-43BB6F62644F,Ratio I_1,80.0
A0DA54CB-B19F-47D2-8363-A57B54D45D8E,Iprim_1,600.0
CB90354E-8E34-49A6-8C1B-19847D0C3ACD,Ratio I_1,160.0
89B46E4F-B3F6-4B58-A191-73BABA6849C6,Iprim_1,400.0
B00F010E-E420-4F94-AC1F-D370B9FDC0D6,Ratio I_1,80.0
25EF0537-6FA9-4962-9EF9-7591FF7BCA4C,Isec_1,5.0
44AA596B-A894-4268-9448-B83F1127BAE7,Ratio I_1,120.0
F8BC1C47-E2FD-487C-9CC3-A5E0B8EA4672,Ratio I_1,120.0
C39A4F01-F8B0-4B94-B993-8E0CB365DFDD,Iprim_1,800.0
4291518A-4B55-4502-B361-73D3531B66B0,Ratio I_1,80.0
0B934E07-D769-484F-8056-8CDC942A87FB,Isec_1,5.0
E972ACBB-2D99-4DAB-8181-EF8A1B1FD8C9,Iprim_1,400.0
430828BC-BCA9-43CF-9168-091DBA4421D5,Isec_1,5.0
F77A8CEE-D3CA-4DB4-9331-6DCE6220B561,Ratio I_1,80.0
AE94F50E-E5D3-4C7F-8719-458241217202,Iprim_1,400.0
E65F4243-83CD-484D-A564-178A41EF8E37,Isec_1,5.0
20004C97-2290-49BB-85D3-6EDE37236283,Isec_1,5.0
275B0ECA-30FB-45D4-B1B1-F1FE19F4C706,Iprim_1,2000.0
289560FC-BC3D-4E56-A957-F3E83EA6C70D,Iprim_2,400.0
6DACA7D0-96EA-4088-AA2F-A6BDA161B220,Iprim_2,400.0
0A29DB2A-73B7-4AA6-9C0F-D4D9C459C599,Isec_1,5.0
8F55CFAE-0B13-4847-9A31-0BEB30FFCF04,Isec_1,5.0
6DACA7D0-96EA-4088-AA2F-A6BDA161B220,Iprim_1,2000.0
F77A8CEE-D3CA-4DB4-9331-6DCE6220B561,Iprim_1,400.0
1FD9339F-1B14-4E33-8CC3-AFCB245D6E94,Iprim_1,400.0
20004C97-2290-49BB-85D3-6EDE37236283,Ratio I_1,80.0
E65F4243-83CD-484D-A564-178A41EF8E37,Iprim_1,2000.0
D82EB5B9-48E3-4C1E-BC7C-BE1229422EB3,Iprim_2,400.0
7C831F8C-0874-49B4-95F8-E2E17F737C16,Isec_3,2.89
9CB4F728-B4C1-4474-BF53-C7F65D91B974,Iprim_1,400.0
4B2B0EF2-9A92-4794-9CE2-AC801EE3324F,Ratio I_1,80.0
AD63BB3C-D585-4A50-8000-3695B7B4F1CB,Ratio I_1,20.0
4B2B0EF2-9A92-4794-9CE2-AC801EE3324F,Isec_1,5.0
0A29DB2A-73B7-4AA6-9C0F-D4D9C459C599,Isec_2,5.0
275B0ECA-30FB-45D4-B1B1-F1FE19F4C706,Ratio I_1,400.0
355B6D95-9565-44C5-85CE-65E8653DB8FF,Ratio I_1,120.0
AD6A9F3F-0907-4BF4-8839-6C060D05EC55,Iprim_1,400.0
AE94F50E-E5D3-4C7F-8719-458241217202,Isec_1,5.0
948649EA-2C48-4F68-85E0-711930333169,Iprim_1,800.0
D0DD4848-EB00-474D-97E1-8E7A481863BD,Iprim_1,1000.0
245C8D98-E7FA-46E6-8FAF-33B7FBA8FD48,Ratio I_1,80.0
355B6D95-9565-44C5-85CE-65E8653DB8FF,Iprim_1,600.0
AD63BB3C-D585-4A50-8000-3695B7B4F1CB,Ratio I_3,865.05
50C412A2-87B7-40C1-8974-720B9F8529A0,Iprim_1,400.0
AE94F50E-E5D3-4C7F-8719-458241217202,Ratio I_1,80.0
0A29DB2A-73B7-4AA6-9C0F-D4D9C459C599,Iprim_2,400.0
3BCFE4C8-AAC2-4A48-AD25-EDF09B0100AB,Isec_2,5.0
D8A1FBAF-03C0-4056-B7F2-2B9D4EB7273F,Ratio I_1,200.0
8F55CFAE-0B13-4847-9A31-0BEB30FFCF04,Ratio I_1,80.0
F917567B-0581-4CD1-ADD3-40E25BE63CD6,Isec_1,5.0
18ED62DF-9028-4332-8C4D-150E47B4EC81,Isec_1,5.0
E65F4243-83CD-484D-A564-178A41EF8E37,Iprim_2,400.0
2E084C40-9825-4020-85C0-EF362165CF35,Iprim_1,600.0
5A1F2D0F-97C9-4955-B321-29774E48FB07,Isec_1,1.0
20004C97-2290-49BB-85D3-6EDE37236283,Iprim_1,400.0
275B0ECA-30FB-45D4-B1B1-F1FE19F4C706,Iprim_2,400.0
F91B72CA-9A4A-4B58-ACD2-A04C49A06D37,Ratio I_1,120.0
21B41BB9-FF63-4170-859E-F65073C92CF4,Iprim_1,300.0
240EA1DF-FC87-4868-A944-C8C97723DCF4,Iprim_1,400.0
C52DC023-5873-4669-9014-B8E54610B92A,Iprim_3,10.0
7DF2F412-50D1-4CEA-89D0-5CBAEC396175,Isec_1,5.0
C0D3A6C6-001F-415C-93A1-F9ADB2AF972C,Ratio I_1,60.0
64B5F692-693D-4403-9410-7075A524DFE6,Iprim_1,800.0
90FD3C08-55EB-402A-9476-8DE246389148,Iprim_1,800.0
64B5F692-693D-4403-9410-7075A524DFE6,Ratio I_1,160.0
2D49D9FA-173A-45B9-A76D-AD9C362366E3,Iprim_1,800.0
BF647278-6845-410A-846C-F8B14D4DB249,Iprim_2,400.0
A13F021E-2ED7-4730-B708-151598CC175E,Iprim_1,800.0
240EA1DF-FC87-4868-A944-C8C97723DCF4,Ratio I_1,80.0
C478D12D-E68B-4203-B40F-5F1135C7C9EE,Isec_2,5.0
D8D8874B-E078-4AAA-B722-021D0C9815E2,Ratio I_3,416.67
F70B5DAF-0E5A-42AC-B0CA-13A58C5D29F5,Isec_2,5.0
F55888D0-7516-46A3-B3D4-053C0B88E334,Ratio I_1,160.0
5441ECDE-7A79-49FD-B79F-569980425B14,Iprim_3,1200.0
64B5F692-693D-4403-9410-7075A524DFE6,Isec_1,5.0
109A97BB-B960-4807-B39F-720A64247AED,Ratio I_1,80.0
D8D8874B-E078-4AAA-B722-021D0C9815E2,Isec_3,1.44
B47A1E51-138C-4B13-8B24-0466B00A96E0,Isec_1,5.0
38C4CB0E-BE32-43C3-90A0-1F8DE5E49535,Iprim_3,600.0
C52DC023-5873-4669-9014-B8E54610B92A,Iprim_1,300.0
282B2A17-CDF5-4F34-859D-72728488A32B,Iprim_1,400.0
A2B08B3A-5DAD-4D25-B4CE-7CE369422C63,Iprim_2,10.0
4760338A-AC12-4C9D-ADE0-088C2851F230,Isec_1,5.0
923C4F45-7072-4B0F-9305-B118E3F9EBC0,Isec_1,5.0
5441ECDE-7A79-49FD-B79F-569980425B14,Iprim_1,800.0
82710EDB-9C70-40EA-8101-C6262D3AE8D8,Isec_1,5.0
282B2A17-CDF5-4F34-859D-72728488A32B,Ratio I_1,80.0
C478D12D-E68B-4203-B40F-5F1135C7C9EE,Ratio I_2,80.0
F6898411-A2BA-4483-8559-9AAD1589C4A7,Ratio I_1,160.0
38C4CB0E-BE32-43C3-90A0-1F8DE5E49535,Ratio I_3,416.67
BB4423B2-5929-4E6F-ACAB-A387A4208817,Iprim_1,400.0
F70B5DAF-0E5A-42AC-B0CA-13A58C5D29F5,Ratio I_3,240.0
7DF2F412-50D1-4CEA-89D0-5CBAEC396175,Iprim_1,400.0
F55888D0-7516-46A3-B3D4-053C0B88E334,Iprim_1,800.0
A13F021E-2ED7-4730-B708-151598CC175E,Ratio I_1,160.0
7D720634-5FD5-4ED3-A7BD-F63584CAD0BE,Ratio I_3,2.0
78BA920E-E65C-4AE5-BA98-4F711AE0E39E,Isec_1,5.0
5441ECDE-7A79-49FD-B79F-569980425B14,Ratio I_1,160.0
7D720634-5FD5-4ED3-A7BD-F63584CAD0BE,Isec_1,5.0
BFE13723-E04B-478B-91BC-8221486A3E38,Isec_1,5.0
109A97BB-B960-4807-B39F-720A64247AED,Isec_1,5.0
7D720634-5FD5-4ED3-A7BD-F63584CAD0BE,Iprim_1,300.0
C0D3A6C6-001F-415C-93A1-F9ADB2AF972C,Ratio I_3,2.0
5441ECDE-7A79-49FD-B79F-569980425B14,Ratio I_3,240.0
CE8B528C-F36D-4149-9DE4-AE570B9CC58D,Isec_1,5.0
6A81AB13-189E-4337-95F6-B0CEB31AA9E5,Isec_2,1.0
514BAFF7-DA48-413C-B575-7794A80E5998,Iprim_1,600.0
10DD0F03-5137-4C41-B7F3-16909983E4A5,Ratio I_2,80.0
74CAF2F7-7346-4C4E-88C5-6459FFD775A7,Iprim_1,400.0
B7EFB21E-6B15-4B33-A82D-97A2AF31ED68,Iprim_1,600.0
201DBD9B-FC1D-46A8-9733-96F61CAA7C74,Ratio I_1,80.0
66AB825B-24FC-40D6-A75F-5BE5DDFB1C54,Isec_1,5.0
A821A4A0-A7B1-4C05-AEF6-584C1C20DD63,Ratio I_1,80.0
50E0A0CF-BDB1-4948-84A3-6A1A90A71CD6,Ratio I_1,80.0
B7AB0CE4-454C-444D-8144-A5CBEBD69232,Iprim_1,1600.0
60A458A3-19B3-44F4-916A-131E602D9E13,Isec_1,5.0
A46CD3A8-E145-487D-94DB-9C0355286FA9,Iprim_1,400.0
46CBBA63-8987-4DFA-A35B-488A14B9EC13,Iprim_2,10.0
99ED6FBE-B57A-4F34-ADCE-768AFFE81D6C,Iprim_1,400.0
F740017B-35E5-4041-AD0B-E250A330F7A2,Ratio I_1,120.0
514BAFF7-DA48-413C-B575-7794A80E5998,Iprim_3,2000.0
AD75021A-6550-4685-943C-B125E0F5A5B8,Isec_1,5.0
1775F0DD-6C37-49F9-A31A-E6F4CF4E2C1F,Iprim_1,3000.0
8C27FA55-A86E-4D92-A265-E3E8F2143E6A,Isec_1,5.0
0A39B5C0-1ED5-4C36-9A33-73486B7B86F8,Iprim_1,600.0
46CBBA63-8987-4DFA-A35B-488A14B9EC13,Ratio I_2,10.0
38B2F778-813C-40A9-8AC6-1CE611B6C671,Iprim_1,1000.0
D326DECF-79BB-4122-82A6-9CD82B72630A,Iprim_1,400.0
B7EFB21E-6B15-4B33-A82D-97A2AF31ED68,Isec_1,5.0
557B7123-F665-4240-AEAF-72E14779708F,Ratio I_1,80.0
8A8E9119-7023-4786-9E5F-4BD174E44989,Isec_1,5.0
BF221B8B-C898-4310-A59D-0053601248E4,Iprim_2,400.0
F740017B-35E5-4041-AD0B-E250A330F7A2,Iprim_1,600.0
59445946-A528-4AB7-A2D7-E1C09C1EC416,Iprim_1,600.0
B2C719A0-53BD-45DE-9C3D-BE970D575FCD,Ratio I_2,80.0
2DC1FB63-E189-47E4-A8D1-1AA53C0E2956,Ratio I_1,80.0
514BAFF7-DA48-413C-B575-7794A80E5998,Isec_1,5.0
76D20197-7D13-45B4-8F3A-CA7B95B9CFEA,Iprim_1,800.0
7C71FCB4-D244-4A04-93A0-9D80DF9C4497,Iprim_2,400.0
B7AB0CE4-454C-444D-8144-A5CBEBD69232,Isec_1,5.0
3C7041DB-0898-4673-A80E-06DA96242C71,Isec_1,5.0
62784535-8045-4D9C-8227-D5C9E18C2F52,Ratio I_1,160.0
5E3D831D-A8D0-4617-B8BC-A2B2437F3450,Isec_3,5.0
37B09142-2B81-4D21-A3EE-6180E6E68FC1,Ratio I_1,1000.0
E5C7BBA6-9872-4F2F-8764-121EDE82008C,Isec_3,2.89
F93D7495-DC13-42E1-949D-5A90BB983914,Ratio I_2,80.0
99ED6FBE-B57A-4F34-ADCE-768AFFE81D6C,Isec_1,5.0
C47903D4-FB96-4E2B-824E-51950B6DCE79,Ratio I_3,400.0
38B2F778-813C-40A9-8AC6-1CE611B6C671,Ratio I_1,1000.0
74CAF2F7-7346-4C4E-88C5-6459FFD775A7,Ratio I_1,80.0
76D20197-7D13-45B4-8F3A-CA7B95B9CFEA,Isec_3,5.0
9ACF4B0C-4894-42CD-BBF5-DB05CD1E12BC,Ratio I_1,120.0
4E99872F-26B2-4E6C-A03E-AF81E76D9F15,Isec_1,5.0
2DC1FB63-E189-47E4-A8D1-1AA53C0E2956,Iprim_1,400.0
46CBBA63-8987-4DFA-A35B-488A14B9EC13,Isec_2,1.0
