asset_id,equip_no,plant_no
111548715,000008687833,GS-1749441                    
111662632,000008773209,GS-808916                     
111661950,000008772723,GS-808760                     
84901731,000008084106,GS-1284240                    
111955634,000008919533,GS-855588                     
112601054,000009354043,GS-897224                     
112606107,000009354046,GS-896665                     
112604590,000009352743,GS-897102                     
111937200,000008918521,GS-855387                     
112252833,000009028367,GS-862428                     
111660663,000008771617,GS-808801                     
30061986,000002081519,GS-56905                      
10129571,000002738000,GS-71571                      
84306382,000007263458,GS-866960                     
112244624,000009024982,GS-862268                     
112721867,000009446325,GS-907456                     
112634395,000009381788,GS-929670                     
10029463,000002309438,GS-53321                      
10029634,000002808378,GS-53437                      
84254156,000007263433,GS-823120                     
84690844,000007894068,GS-1151840                    
84446465,000007629986,GS-948322                     
112702317,000009435522,GS-904636                     
112324859,000009085286,GS-868514                     
21025190,000002135390,GS-73704                      
21024996,000002466932,GS-73541                      
21023774,000002413388,GS-72705                      
112545698,000009299569,GS-891806                     
10029443,000005253166,GS-53302                      
112472702,000009225142,GS-881909                     
50063673,000002246909,GS-63212                      
50062010,000002157808,GS-80877                      
