asset_id,plant_no,asset_no,asset_desc,network_asset_type_id,assembly,rwo_collection_name,rwo_key_id,ellipse_equip_no,cb_asset_id,cb_primary_voltage,cb_feeder_id
85147528,ROMASS-DA02-J01               ,DA02J01,ROMASS 132KV 7373 X FDR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15685703,000008305714,84385951,132,
85147530,ROMASS-DA03-J01               ,DA03J01,ROMASS 132KV 7174 X FDR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15685713,000008305715,84588281,132,
84600316,FILASS-FB51-J02               ,FB51J02,FILASS QCL KILN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15667498,000000658320,40215958,11,40001186
84600316,FILASS-FB51-J02               ,FB51J02,FILASS QCL KILN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15667498,000000658320,40210557,11,
84600408,GAYNSS-EA03-J01               ,EA03J01,GAYNSS ISIS FDR MAIN SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15667903,000000620619,50080820,66,
84600413,GAYNSS-EA07-J02               ,EA07J02,GAYNSS ISIS TEE DEGI FDR BACKUP PR,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15667923,000006347589,50080817,66,
84871463,THISGS-PG01-J01               ,PG01J01,THISGS GENSET NO 1 PROT SCHEME,RY,PROTECTION/GEN/SCHEME/GEN,EO_PROTECTIVE_EQPT_INST,15684138,000008062534,10134307,6.6,
84871464,THISGS-PG02-J01               ,PG02J01,THISGS GENSET NO 2 PROT SCHEME,RY,PROTECTION/GEN/SCHEME/GEN,EO_PROTECTIVE_EQPT_INST,15684143,000008062535,10134308,6.6,
84867820,TWCESS-TX01-J02               ,TX01J02,TWCESS TRANSF 1 BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15682483,000008058853,84867793,11,
84601884,MOURSS-TX01-J02               ,TX01J02,MOURSS TRANSF 1 X PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15674248,000000713846,40211080,66,
84601884,MOURSS-TX01-J02               ,TX01J02,MOURSS TRANSF 1 X PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15674248,000000713846,40215587,132,
84601885,MOURSS-TX04-J01               ,TX04J01,MOURSS TRANSF 4  X PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15674253,000000713366,40211077,11,
84601887,MOURSS-TX05-J01               ,TX05J01,MOURSS TRANSF 5 X PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15674263,000000713369,40211076,11,
84601287,LILYSS-TX09-J01               ,TX09J01,LILYSS TRANSF 9 MAIN,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15671653,000000713842,40210898,66,
84601287,LILYSS-TX09-J01               ,TX09J01,LILYSS TRANSF 9 MAIN,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15671653,000000713842,40215433,132,
84601288,LILYSS-LX01-J01               ,10534515,LILYSS LOAD CONTROL,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15671658,000000631453,40210903,66,
85176207,RICHSS-EB55-J01               ,EB55J01,RICHSS JULIA CK 2 FDR MAIN PROT,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15686003,000008423072,21024526,33,20011515
85128907,ROGLSS-MX03-J01               ,MX03J01,ROGLSS CAP 3 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15685303,000008287798,82652126,11,40001131
85128908,ROGLSS-MX04-J01               ,MX04J01,ROGLSS CAP 4 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15685308,000008287799,82652112,11,40001134
84601309,LOCRSS-FB01-J01               ,FB01J01,LOCRSS HALF TIDE,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15671748,000006329261,83843787,11,30053775
84765763,LOCRSS-EB03-J01               ,EB03J01,LOCRSS HAY POINT NO X 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15682598,000008624382,83843811,33,83925305
84765764,LOCRSS-EB07-J01               ,EB07J01,ALCRSS HAY POINT NO 2 X,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15682603,000008624383,83843812,33,83925328
84765765,LOCRSS-EB08-J01               ,EB08J01,ALCRSS DALRYMPLE BAY NO 1 X,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15682608,000008624384,83843810,33,83925331
84765766,LOCRSS-FB03-J01               ,FB03J01,LOCRSS LOUISA CK,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15682613,000008624385,83843788,11,30053774
84765767,LOCRSS-FB05-J01               ,FB05J01,ALCRSS LCU 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15682618,000008624386,83843790,11,
84603289,AITKSS-TX02-J01               ,TX02J01,AITKSS TRANSF 2,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15660413,000000626178,25270475,11,
84603400,AITKSS-TX02-J02               ,TX02J02,AITKSS TRANSF 2 BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15660418,000000626274,25270475,11,
84600164,EDMOSS-FA07-J02               ,FA14J01,EDMOSS BUS 2-3 COUPLER SCHEME,RY,PROTECTION/SUB/SCHEME/BUS,EO_PROTECTIVE_EQPT_INST,15666838,000000575437,10131434,22,
84600164,EDMOSS-FA07-J02               ,FA14J01,EDMOSS BUS 2-3 COUPLER SCHEME,RY,PROTECTION/SUB/SCHEME/BUS,EO_PROTECTIVE_EQPT_INST,15666838,000000575437,10131433,22,
84600166,EDMOSS-MX01-J01               ,MX01J01,EDMOSS CAPACITOR 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666848,000000665955,10131435,22,
84600169,EDMOSS-TX02-J01               ,TX02J01,EDMOSS TRANSF 2 MAIN,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15666858,000005303826,10131443,22,
85080916,WAEASS-FB09-J01               ,FB09J01,WAEASS 11KV  MORGAN PARK FDR PROT,RY,AUXILIARY/SUB/RELAY/K86M,EO_PROTECTIVE_EQPT_INST,15685078,000008253408,84669324,11,84982802
84602133,OONNSS-EA05-J02               ,EA05J02,OONNSS STUART BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15675353,000007146378,82884977,66,84253050
84602147,OONNSS-FB08-J01               ,FB08J01,OONNSS OONN-08 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675413,000007146357,82884931,11,82912323
84602150,OONNSS-FB11-J01               ,FB11J01,OONNSS OONN-11 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675428,000007146359,82884934,11,
84602151,OONNSS-FB14-J01               ,FB14J01,OONNSS OONN-14 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675433,000007146360,82884935,11,
84844986,BOCRSS-EA54-J01               ,EA54J01,BOCRSS 6103 FISHERMANS LANDING MAIN,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15683333,000008040464,40214033,66,82999218
84844987,BOCRSS-EA54-J02               ,EA54J02,BOCRSS 6103 FISHERMANS LANDING,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15683338,000008040465,40214033,66,82999218
84600691,HAISSS-TX01-J01               ,TX01J01,HAISSS TRANSF 1 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15669128,000000694523,30185563,22,
85093188,EDMOSS-FA18-J01               ,FA18J01,EDMOSS MT PETER RD FDR PROT SCHEME,RY,PROTECTION/SUB/RELAY/J11,EO_PROTECTIVE_EQPT_INST,20130200,000008259253,85093131,22,85093128
85081012,ROSTSS-FB56-J01               ,10858800,ROSTSS EATONVALE RD,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15685083,000008253591,50084765,11,85081013
85081010,ROSTSS-FB57-J01               ,10858880,ROSTSS JOHN BARRY,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15685213,000008253592,50084762,11,85081026
84600985,JUPOSS-EA02-J01               ,EA02J01,JUPOSS CANNONVALE NO 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15670343,000006291022,82772881,66,
84600986,JUPOSS-EA02-J02               ,EA02J02,JUPOSS CANNONVALE NO 1 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15670348,000006291024,82772881,66,
84600993,JUPOSS-EA06-J01               ,EA06J01,JUPOSS MT ROOPER X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15670378,000006291027,82772872,66,84211409
84600994,JUPOSS-EA06-J02               ,EA06J02,JUPOSS MT ROOPER Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15670383,000006291028,82772872,66,84211409
84601445,BARCSS-MX01-J01               ,10534672,BARCSS REACTOR NO 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661458,000000713943,40209677,11,
84601456,BARCSS-MX02-J01               ,10534683,BARCSS REACTOR NO 2,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661463,000000713944,40209678,11,
84601467,BARCSS-MX03-J01               ,10534694,BARCSS REACTOR NO 3,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661468,000000713945,40209679,11,
84601478,BARCSS-MX04-J01               ,10534705,BARCSS REACTOR NO 4,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661473,000000713946,40209680,11,
84601267,BARCSS-DA05-J02               ,DA05J02,BARCSS 7154 CLERMONT Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15661378,000000632161,40209684,132,
84600716,HELESS-TX01-J02               ,TX01J02,HELESS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15669243,000000664487,10131422,66,
85159095,STAMSS-EB02-J01               ,EB02J01,STAMSS ELDORADO PROT SCHEME,RY,PROTECTION/SUB/RELAY/J11,EO_PROTECTIVE_EQPT_INST,15685778,000008324527,25273028,19.1,25272945
84601147,KILLSS-FB05-J01               ,FB05J01,KILLSS LEGUME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15671073,000000635171,60002249,11,60026775
84603828,CARISS-EA07-J01               ,EA07J01,CARISS CHARTER TOWERS X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15663798,000000648939,25270873,66,
84601148,KILLSS-TX01-J01               ,TX01J01,KILLSS TRANSF 1 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15671078,000000635107,84936461,11,
84600996,JUPOSS-EA07-J02               ,EA07J02,JUPOSS CANNONVALE NO 2 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15670393,000006291026,82772890,66,
85253810,AGWASS-FA07-J01               ,FA07J01,AGWASS ANDERSONS WAY FDR MAIN PROT,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15686968,000008510805,82754738,22,83022301
84601869,MOURSS-EA61-J01               ,EA61J01,MOURSS 6026 THEODORE BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15674178,000000713375,40211081,66,40000983
84602483,RASMSS-FB03-J01               ,FB03J01,RASMSS RASM-03 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15676863,000000578564,25272059,11,
84602490,RASMSS-FB12-J01               ,FB12J01,RASMSS RASM-10 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15676893,000000579918,25275674,11,25275672
84883200,MICBSS-DA04-J01               ,DA04J01,MICBSS DA04 132KV MAIN,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15684388,000008070977,84422990,132,
84603600,BROXSS-EB52-J01               ,EB52J01,BROXSS BUS MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15662793,000000616953,60002145,33,60026714
84603645,BULLSS-FB51-J01               ,FB51J01,BULLSS BUCCA,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15662998,000000675651,50080554,11,50000015
85185440,CHARSS-EA54-J02               ,EA54J02,CHARSS BACK-UP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15686048,000008435133,60002616,66,60026727
85185443,CHARSS-TX02-J03               ,TX02J03,CHARSS TRANSF 2 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15686088,000008435136,60324429,22,
85185443,CHARSS-TX02-J03               ,TX02J03,CHARSS TRANSF 2 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15686088,000008435136,60324427,66,
84601694,MIRISS-DB53-J01               ,DB53J01,MIRISS 728 STH TOOWOOMBA BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15673408,000000547314,60325370,110,60300324
84601693,MIRISS-DB52-J01               ,DB52J01,MIRISS 7234 TORRINGTON PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15673403,000000689863,60330905,110,60330908
84601697,MIRISS-DB54-J01               ,DB54J01,MIRISS 730 STH TOOWOOMBA SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15673423,000000547497,60325375,110,60306803
84601698,MIRISS-DB54-J02               ,DB54J02,MIRISS 730 STH TOOWOOMBA SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15673428,000000547540,60325375,110,60306803
84603913,CEMISS-TX52-J01               ,TX02J01,CEMISS TRANSF 2 X PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664138,000000648074,25272383,11,
84603913,CEMISS-TX52-J01               ,TX02J01,CEMISS TRANSF 2 X PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664138,000000648074,84724161,220,
85159096,STAMSS-EB03-J01               ,EB03J01,STAMSS TANGORIN PROT SCHEME,RY,PROTECTION/SUB/RELAY/J11,EO_PROTECTIVE_EQPT_INST,15685783,000008324529,25273034,19.1,25272938
85159094,STAMSS-EB01-J01               ,EB01J01,STAMSS MALAKOFF PROT SCHEME,RY,PROTECTION/SUB/RELAY/J11,EO_PROTECTIVE_EQPT_INST,15685773,000008324532,25273022,19.1,25272934
84603902,AITKSS-EA52-J01               ,EA52J01,AITKSS GARBUTT MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15660243,000000626013,25270460,66,
84603680,AITKSS-EA51-J02               ,EA51J02,AITKSS CRANBROOK FDR BACKUP PROT ,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15660233,000000625518,25270472,66,20001222
84601149,KILLSS-TX02-J01               ,TX02J01,KILLSS TRANSF 2 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15671083,000000635019,84937588,11,
84601493,MARYSS-EA51-J02               ,EA51J02,MARYSS KILKIVAN X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15672528,000000687913,50081038,66,50079711
84601496,MARYSS-EA52-J02               ,10534723,MARYSS ROCKY ST Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15672543,000000557573,50081040,66,50000102
84601497,MARYSS-EA53-J01               ,EA53J02,MARYSS TORQUAY TEE SURI BACKUP SCHE,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15672548,000000557698,50081041,66,50000103
84601498,MARYSS-EA53-J02               ,EA53J01,MARYSS TORQUAY TEE SURI MAIN SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15672553,000000557760,50081041,66,50000103
84601502,MARYSS-EA54-J02               ,EA54J02,MARYSS MARYBOROUGH CITY X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15672568,000000557925,50081039,66,50079715
84601508,MARYSS-EA56-J02               ,EA56J02,MARYSS PIALBA Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15672598,000000557407,50081037,66,50000100
84601556,BARCSS-TX02-J01               ,10534783,BARCSS TRANSF 2 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15661508,000000693735,40209696,66,
85186751,RICHSS-EB52-J01               ,EB52J01,RICHSS  RICHMOND FDR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15686128,000008438037,82760109,33,25268531
85159565,MICBSS-DA08-J01               ,DA08J01,MICBSS DURO 1 FDR PROT,RY,AUXILIARY/SUB/RELAY/K3M,EO_PROTECTIVE_EQPT_INST,15685793,000008325897,85124871,132,20010431
85159568,MICBSS-DA08-J02               ,DA08J02,MICBSS DURO 1 FDR PROT,RY,AUXILIARY/GEN/RELAY/K86M,EO_PROTECTIVE_EQPT_INST,15685798,000008325898,85124871,132,20010431
84602614,ROMASS-EA04-J01               ,EA04J01,ROMASS CHARLEVILLE X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15677453,000000679662,60002622,66,60026706
84728031,ROMASS-TX06-J02               ,TX06J02,ROMASS TRANSF 6 BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15681998,000007954036,60324916,33,
84728031,ROMASS-TX06-J02               ,TX06J02,ROMASS TRANSF 6 BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15681998,000007954036,111799870,132,
84728032,ROMASS-TX06-J03               ,TX06J03,ROMASS TRANSF 6 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15682003,000007954037,60324916,33,
84728032,ROMASS-TX06-J03               ,TX06J03,ROMASS TRANSF 6 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15682003,000007954037,111799870,132,
84601567,BARCSS-TX02-J02               ,10534794,BARCSS TRANSF 2 BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15661513,000000693779,40209696,66,
84603407,WOTOSS-FB52-J01               ,10536634,WOOLSS WOOLOOGA,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15680978,000000570728,50070192,11,50000230
85234161,000008492757                  ,FZ01J01,PEG5GS PEG5 MAIN PROT SCHEME,RY,PROTECTION/GEN/SCHEME/M,EO_PROTECTIVE_EQPT_INST,22522165,000008492757,85234121,22,
85238439,000008492758                  ,FZ02J01,PEG5GS  FZ02 MAIN PROT SCHEME,RY,PROTECTION/GEN/SCHEME/M,EO_PROTECTIVE_EQPT_INST,22522149,000008492758,85234120,22,
84603351,WETOSS-EB52-J01               ,EB52J01,WETOSS HAMPTON ST PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15680733,000000663084,60002119,33,
84603355,WETOSS-FB52-J01               ,FB52J01,WETOSS ASCOT ST PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15680753,000000663373,60002296,11,60026704
84602743,SAGESS-TX02-J02               ,TX02J02,SAGESS TRANSF 2 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15678018,000000713791,60323265,33,
84602743,SAGESS-TX02-J02               ,TX02J02,SAGESS TRANSF 2 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15678018,000000713791,60323258,66,
84602748,SAGTSS-FB54-J01               ,10535975,SAGTSS SCOTT ST,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15678038,000000660713,60001987,11,60322051
85238426,PEG3GS-FZ01-J01               ,FZ01J01,PEG3GS FZ01 MAIN PROT SCHEME,RY,PROTECTION/GEN/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15686763,000008492749,84475859,22,
85238423,PEG2GS-FZ01-J01               ,FZ01J01,PEG2GS FZ01 MAIN PROT SCHEME,RY,PROTECTION/GEN/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15686748,000008492746,84475854,22,
84910425,COLLSS-EB07-J02               ,EB07J02,COLLSS INCOMER NO 2 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15684433,000008091258,25273198,33,
84603230,WAGGSS-TX01-J01               ,TX01J01,WAGGSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15680198,000000687224,60330132,66,
84603230,WAGGSS-TX01-J01               ,TX01J01,WAGGSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15680198,000000687224,60330129,132,
84603231,WAGGSS-TX01-J02               ,TX01J02,WAGGSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15680203,000000687341,60330132,66,
84603231,WAGGSS-TX01-J02               ,TX01J02,WAGGSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15680203,000000687341,60330129,132,
84603233,WAGGSS-TX01-J04               ,TX01J04,WAGGSS TRANSF 1 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15680213,000000687457,60330132,66,
84603233,WAGGSS-TX01-J04               ,TX01J04,WAGGSS TRANSF 1 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15680213,000000687457,60330129,132,
85204613,MICBSS-DA03-J02               ,DA03J02,MICBSS BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15686298,000008453827,84422991,132,
84602338,PLANSS-FB03-J01               ,FB03J01,PLANSS RURAL VIEW FDR SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15676208,000000590772,30187537,11,30187535
84603427,WOWASS-EA01-J01               ,EA01J01,WOWASS 6008 BILOELA MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15681008,000000566147,40211580,66,
84603428,WOWASS-EA01-J02               ,EA01J02,WOWASS 6008 BILOELA BACKUP SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15681013,000000566209,40211580,66,
84603429,WOWASS-EA02-J01               ,EA02J01,WOWASS MT MORGAN TOWN MAIN PROT,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15681018,000000566244,40211581,66,
84602106,OAKESS-FB04-J01               ,10535333,OAKESS GREENWOOD,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675228,000000552711,60330558,11,60026751
84602109,OAKESS-FB06-J01               ,10535336,OAKESS MILITARY BASE Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15675243,000000552834,60330564,11,60330584
84602097,OAKESS-FB08-J01               ,10535324,OAKESS 11KV BUS,RY,PROTECTION/SUB/SCHEME/BUS,EO_PROTECTIVE_EQPT_INST,15675188,000000552451,60330551,11,
84823754,GUTHSS-FB02-J01               ,FB02J01,GUTHSS GL01 FDR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15683208,000008014027,21006351,11,20006350
85097178,BALBSS-FB01-J01               ,10864589,BALBSS MUNBURA,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15685508,000008263101,30062060,11,30053773
84601555,MELRSS-FB51-J01               ,FB51J01,MELRSS QWRC SWITCHING,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15672808,000000689518,50081242,11,
84603032,THEOSS-FA04-J01               ,FA04J01,THEOSS CRACOW GOLD MINE,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15679323,000005453738,40219273,22,40219767
84603036,THEOSS-TX03-J01               ,TX03J01,THEOSS TRANSF 3 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15679338,000000713412,40219268,22,
84603040,THEOSS-FA10-J01               ,FA10J01,THEOSS THEODORE,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15679358,000000713409,40211511,22,40000973
85153119,BLRISS-FB03-J01               ,FB03J01,BLRISS BLRI-03,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15685743,000008419799,85153115,11,85153112
84602152,OONNSS-FB15-J01               ,FB15J01,OONNSS OONN-15 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675438,000007146347,82884936,11,82912338
84602154,OONNSS-TX01-J01               ,TX01J01,OONNSS TRANSF 1 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15675448,000007146362,82884978,66,
84602155,OONNSS-TX01-J02               ,TX01J02,OONNSS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15675453,000007146363,82884978,66,
85238429,000008492753                  ,FZ02J01,PEG4GS FZ02 MAIN PROT SCHEME,RY,PROTECTION/GEN/SCHEME/M,EO_PROTECTIVE_EQPT_INST,22474924,000008492753,85234031,22,
85234077,000008492752                  ,FZ01J01,PEG4GS FZ01 MAIN PROT SCHEME,RY,PROTECTION/GEN/SCHEME/M,EO_PROTECTIVE_EQPT_INST,22474916,000008492752,85234035,22,
84881055,BAMBSS-FB03-J01               ,FB03J01,BAMBSS BAMBAROO NO 2,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15684338,000008074770,84400059,11,84653782
