asset_id,equip_no,plant_no
111515254,000008666553,DO-792718                     
111518187,000008668074,DO-792565                     
84974875,000008170757,DO-1340400                    
111521493,000008670401,DO-793630                     
111523096,000008671571,DO-794070                     
111518466,000008668381,DO-792904                     
111518425,000008676087,DO-792761                     
40205988,000002753991,DO-78000                      
85298956,000008557103,DO-1499840                    
84404070,000007405308,DO-955699                     
40201795,000002785431,DO-58946                      
81658390,000002744570,DO-70760                      
40205793,000002368993,DO-77878                      
40205763,000002368097,DO-77857                      
40209374,000002316446,DO-79671                      
30184548,000002407221,DO-77746                      
21022352,000002577972,DO-55495                      
21023733,000002411944,DO-72676                      
21010470,000002216792,DO-54944                      
85104137,000008268035,DO-1381760                    
85091344,000008258992,DO-1375600                    
85128914,000008287801,DO-1392000                    
84127089,000006984109,DO-731124                     
85159668,000008326019,DO-1410720                    
84155578,000007019284,DO-747920                     
84369860,000007352432,DO-931840                     
85108707,000008276389,DO-1386721                    
84279702,000007210457,DO-1700329                    
84279705,000007210460,DO-1700328                    
84292471,000007243014,DO-852891                     
84376051,000007361560,DO-939441                     
84381526,000007370065,DO-922329                     
83972393,000006718197,DO-593127                     
40206417,000002363566,DO-786283                     
84413186,000007422307,DO-961681                     
85214762,000008464980,DO-1447680                    
